province,province_en,name,name_en,category,layer,layer_name,lat,lon,source
ชลบุรี,Chonburi,ชลบุรี,Chon Buri,สถานีรถไฟ,1,Primary,13.3421976,100.9982915,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,Ang Sila Marine Fisheries Suppression and Protection Unit,,หน่วยงานรัฐ,1,Primary,13.333011,100.9248688,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,Chon Buri Fisheries Radio Station,,หน่วยงานรัฐ,1,Primary,13.3327396,100.9249506,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,กองร้อยบังคับและบริการ,,หน่วยงานรัฐ,1,Primary,13.3612365,100.9785978,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,การประปาส่วนภูมิภาค,,หน่วยงานรัฐ,1,Primary,13.3457911,100.9777907,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,การประปาส่วนภูมิภาค,,หน่วยงานรัฐ,1,Primary,13.3326466,100.9575614,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,ที่ทำการเทศบาลตำบลบางทราย,,หน่วยงานรัฐ,1,Primary,13.3848227,100.9856269,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,ที่ว่าการอำเภอเมืองชลบุรี,Chonburi District Office,หน่วยงานรัฐ,1,Primary,13.3617507,100.9797903,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,ฝ่ายการสื่อสาร 3,,หน่วยงานรัฐ,1,Primary,13.3305143,100.9523928,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,ศาลากลางจังหวัดชลบุรี,,หน่วยงานรัฐ,1,Primary,13.3619192,100.9832919,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,ศาลาเทศบาลเมืองชลบุรี,Chonburi Municipality Office,หน่วยงานรัฐ,1,Primary,13.3582449,100.9838512,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,ศูนย์บริหารการทะเบียนภาค 2,,หน่วยงานรัฐ,1,Primary,13.361455,100.9775888,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,ศูนย์ศึกษาวิทยาศาสตร์กองทัพไทย,งานแต่ง,หน่วยงานรัฐ,1,Primary,13.3078339,100.904543,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,สถานีตำรวจภูธรเสม็ด,Samed Police Station,หน่วยงานรัฐ,1,Primary,13.3292981,100.9531331,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,สำนักงาน ปปส. ภาค 2,,หน่วยงานรัฐ,1,Primary,13.3395179,100.9448539,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,สำนักงานการตรวจเงินแผ่นดินภูมิภาคที่ 2,,หน่วยงานรัฐ,1,Primary,13.3629826,100.9774325,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,สำนักงานพาณิชย์จังหวัดชลบุรี,,หน่วยงานรัฐ,1,Primary,13.3619021,100.9768862,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,สำนักงานสรรพากร,,หน่วยงานรัฐ,1,Primary,13.3626689,100.9786079,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,อสม.ซอยตี๋การยาง,,หน่วยงานรัฐ,1,Primary,13.2962492,100.9423665,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,เทศบาลเมืองบางแสน,,หน่วยงานรัฐ,1,Primary,13.2882148,100.9142968,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,Amatio Chill Park,,ห้างสรรพสินค้า,1,Primary,13.4182784,100.9992267,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,Chalermthai Shopping Mall,,ห้างสรรพสินค้า,1,Primary,13.3709114,100.9919558,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,Index Living Mall,,ห้างสรรพสินค้า,1,Primary,13.313155,100.9555511,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,Laemtong Bangsaen,,ห้างสรรพสินค้า,1,Primary,13.2870728,100.926592,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,Plus Mall,,ห้างสรรพสินค้า,1,Primary,13.4256077,101.0045109,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,Power Buy,,ห้างสรรพสินค้า,1,Primary,13.345461,100.976885,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,Robinsons ชล,,ห้างสรรพสินค้า,1,Primary,13.3360447,100.970262,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,The Station,,ห้างสรรพสินค้า,1,Primary,13.3695334,100.9918054,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,Tukcom,,ห้างสรรพสินค้า,1,Primary,13.3410882,100.9732828,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,เซ็นทรัล ชลบุรี,,ห้างสรรพสินค้า,1,Primary,13.171508,100.9839821,Google Maps
ชลบุรี,Chonburi,เซ็นทรัล ชลบุรี,,ห้างสรรพสินค้า,1,Primary,13.3372489,100.6811382,Google Maps
ชลบุรี,Chonburi,เซ็นทรัล พัทยา,,ห้างสรรพสินค้า,1,Primary,13.1523221,100.9833246,Google Maps
ชลบุรี,Chonburi,เซ็นทรัล มารีนา เอาท์เล็ท,,ห้างสรรพสินค้า,1,Primary,12.9543355,100.6139829,Google Maps
ชลบุรี,Chonburi,เซ็นทรัล มารีนา เอาท์เล็ท,,ห้างสรรพสินค้า,1,Primary,12.9490286,100.3524654,Google Maps
ชลบุรี,Chonburi,เซ็นทรัล มารีนา เอาท์เล็ท,,ห้างสรรพสินค้า,1,Primary,12.9457316,100.3128516,Google Maps
ชลบุรี,Chonburi,เซ็นทรัลชลบุรี,Central Chonburi,ห้างสรรพสินค้า,1,Primary,13.3370635,100.9698702,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,โรบินสัน ชลบุรี,,ห้างสรรพสินค้า,1,Primary,12.9458784,100.6014601,Google Maps
ชลบุรี,Chonburi,Samitivej Chonburi,,โรงพยาบาล,1,Primary,13.34505,100.9762278,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,คลินิกสูตินรีเวชหมอพรทิพย์,Dr.Pornthip,โรงพยาบาล,1,Primary,13.3450348,100.9675076,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,ณัฐณิชา คลินิกฝังเข็ม,,โรงพยาบาล,1,Primary,13.3389207,100.9510312,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,ศูนย์มะเร็งชลบุรี,Chonburi Cancer Center,โรงพยาบาล,1,Primary,13.3442803,100.9529983,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,โรงพยาบาล วิภาราม อมตะนคร,,โรงพยาบาล,1,Primary,13.4210941,101.0030811,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,โรงพยาบาลค่ายนวมินทราชินี,Khai Nawamintharachini Hospital,โรงพยาบาล,1,Primary,13.3869216,100.9909254,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,โรงพยาบาลชลบุรี,Chonburi Hospital,โรงพยาบาล,1,Primary,13.3514795,100.9819202,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,โรงพยาบาลชลเวช,Chonlawet Hospital,โรงพยาบาล,1,Primary,13.3628467,100.9860921,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,โรงพยาบาลมหาวิทยาลัยบูรพา,Burapha University Hospital,โรงพยาบาล,1,Primary,13.2847626,100.9227714,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,โรงพยาบาลสมิติเวชชลบุรี,,โรงพยาบาล,1,Primary,13.3549669,100.399191,Google Maps
ชลบุรี,Chonburi,โรงพยาบาลเอกชล,Aikchol Hospital,โรงพยาบาล,1,Primary,13.3548195,100.976112,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,โรงพยาบาลเอกชล 2,Aikchol 2 Hospital,โรงพยาบาล,1,Primary,13.3177278,100.9483113,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,โรงพยาบาลเอกชล อ่างศิลา,,โรงพยาบาล,1,Primary,13.2466239,100.6454298,Google Maps
ชลบุรี,Chonburi,โรงพยาบาลเอกชล อ่างศิลา,,โรงพยาบาล,1,Primary,13.3179021,100.371992,Google Maps
ชลบุรี,Chonburi,โรงพยาบาลแม่และเด็ก,Mother And Child Hospital,โรงพยาบาล,1,Primary,13.3687339,101.0258639,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,โรงพยาบาล​เอกชล,,โรงพยาบาล,1,Primary,13.0609718,101.111299,Google Maps
ชลบุรี,Chonburi,Wat Khao Wang Ta Ko,,วัด/ศาสนสถาน,2,Iconic,13.2902959,100.9970559,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,Wat Tham Nimit,,วัด/ศาสนสถาน,2,Iconic,13.3767607,101.0009969,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,Wat Theputharam,Wat Theputharam,วัด/ศาสนสถาน,2,Iconic,13.3694163,100.9934999,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,วัดกลาง,,วัด/ศาสนสถาน,2,Iconic,13.3708984,100.9888258,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,วัดกำแพง,,วัด/ศาสนสถาน,2,Iconic,13.3696447,100.9884088,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,วัดตาลล้อม,,วัด/ศาสนสถาน,2,Iconic,13.2721379,100.9406605,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,วัดต้นสน,,วัด/ศาสนสถาน,2,Iconic,13.3617285,100.9866518,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,วัดนอก,,วัด/ศาสนสถาน,2,Iconic,13.3690453,100.9896307,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,วัดน้อย,,วัด/ศาสนสถาน,2,Iconic,13.3732496,100.9884227,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,วัดป่าอัมพวัน,,วัด/ศาสนสถาน,2,Iconic,13.2909414,101.0424677,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,วัดราษฎร์บำรุง,,วัด/ศาสนสถาน,2,Iconic,13.3715526,100.9901957,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,วัดศรีพโลทัย,,วัด/ศาสนสถาน,2,Iconic,13.416377,100.9895428,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,วัดอุทยานนที,,วัด/ศาสนสถาน,2,Iconic,13.3722537,100.9882203,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,วัดเขาสามมุก,Khao Sam Muk Temple,วัด/ศาสนสถาน,2,Iconic,13.3103984,100.9047128,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,วัดเครือวัลย์,,วัด/ศาสนสถาน,2,Iconic,13.3704899,100.9899203,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,วัดแสนสุข,Wat Saen Suk,วัด/ศาสนสถาน,2,Iconic,13.2985881,100.9150321,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,วัดโกมุทรัตนาราม,Wat Komut Ratthanaram,วัด/ศาสนสถาน,2,Iconic,13.3329558,100.9207377,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,วัดโพธิ์,,วัด/ศาสนสถาน,2,Iconic,13.3738511,100.9884172,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,ศาลเจ้าแม่สามมุก,San Cao Mae Sam Muk,วัด/ศาสนสถาน,2,Iconic,13.3165345,100.9036461,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,ป้าบุญคาเฟ่ 7 บางแสน,,สถานที่ท่องเที่ยว,2,Iconic,13.287649,100.9818978,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,Guan Yin Rim Sea Lam Thaen,,สถานที่ระดับ 2,2,Iconic,13.3028255,100.8978874,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,San Chao Pun Thao Kong Ma Shrine,,สถานที่ระดับ 2,2,Iconic,13.3024878,100.8983625,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,ศาลเจ้าพ่อเสือ,Father Tiger Shrine,สถานที่ระดับ 2,2,Iconic,13.2977527,100.9122374,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,Amatio stadium,,สนามกีฬา,2,Iconic,13.4188662,100.9995489,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,สนามกีฬาองค์การบริการส่วนจังหวัดชลบุรี,,สนามกีฬา,2,Iconic,13.3362709,100.9563798,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,Casalunar Paradiso Park,,สวนสาธารณะ,2,Iconic,13.2506034,100.9302947,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,"Lam Thaen Park, ASEAN","Lam Thaen Park, ASEAN",สวนสาธารณะ,2,Iconic,13.3022141,100.8977004,OpenStreetMap / Overpass API
