province,zone_anchor,anchor_category,lat,lon,radius_km,nearby_iconic_count,nearby_iconic_list,hypermarkets,convenience_stores,markets,hospitals,clinics,pharmacies,schools,banks,gas_stations,daily_life_summary,total_layer2_nearby,total_layer3_nearby,livability_score,median_house_price,median_condo_price,median_townhse_price,price_tier
อุบลราชธานี,สำนักงานบังคับคดี จังหวัดอุบลราชธานี,หน่วยงานรัฐ,15.2692712,104.8185155,2.0,0,ไม่มี,2,4,0,0,0,0,3,0,3,หน่วยงานรัฐ 5 แห่ง; ร้านสะดวกซื้อ 4 แห่ง; โรงเรียน 3 แห่ง; ปั๊มน้ำมัน 3 แห่ง; ไฮเปอร์มาร์เก็ต 2 แห่ง; ศาลากลาง/ที่ว่าการ 1 แห่ง; ตู้ATM 1 แห่ง; ห้างสรรพสินค้า 1 แห่ง,0,20,43,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,มหาวิทยาลัยราชธานี,มหาวิทยาลัย,15.2358082,104.8159232,2.0,0,ไม่มี,2,1,0,0,2,0,1,0,2,ห้างสรรพสินค้า 4 แห่ง; ตู้ATM 3 แห่ง; ไฮเปอร์มาร์เก็ต 2 แห่ง; ปั๊มน้ำมัน 2 แห่ง; คลินิก 2 แห่ง; มหาวิทยาลัย 1 แห่ง; ซูเปอร์มาร์เก็ต 1 แห่ง; ร้านสะดวกซื้อ 1 แห่ง; โรงเรียน 1 แห่ง,0,17,38,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,ศูนย์เมล็ดพันธุ์ข้าว อุบลราชธานี,หน่วยงานรัฐ,15.2649496,104.8214792,2.0,0,ไม่มี,2,4,0,0,0,0,3,0,1,หน่วยงานรัฐ 5 แห่ง; ร้านสะดวกซื้อ 4 แห่ง; โรงเรียน 3 แห่ง; ไฮเปอร์มาร์เก็ต 2 แห่ง; สถานีขนส่ง 1 แห่ง; ปั๊มน้ำมัน 1 แห่ง,0,16,38,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,สำนักงานเกษตรจังหวัด อุบลราชธานี,หน่วยงานรัฐ,15.2654364,104.8209804,2.0,0,ไม่มี,2,5,0,0,0,0,2,0,2,หน่วยงานรัฐ 5 แห่ง; ร้านสะดวกซื้อ 5 แห่ง; ไฮเปอร์มาร์เก็ต 2 แห่ง; โรงเรียน 2 แห่ง; ปั๊มน้ำมัน 2 แห่ง; สถานีขนส่ง 1 แห่ง; ห้างสรรพสินค้า 1 แห่ง,0,18,38,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,HomeHub,ไฮเปอร์มาร์เก็ต,15.2145347,104.814643,2.0,0,ไม่มี,1,2,0,0,1,0,2,0,2,ตู้ATM 3 แห่ง; ร้านสะดวกซื้อ 2 แห่ง; ปั๊มน้ำมัน 2 แห่ง; โรงเรียน 2 แห่ง; ไฮเปอร์มาร์เก็ต 1 แห่ง; ห้างสรรพสินค้า 1 แห่ง; คลินิก 1 แห่ง,0,12,30,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,Wing 21 Hospital,โรงพยาบาล,15.260649,104.8701431,2.0,1,"Ubon Sport Complex (ศูนย์กีฬา, 1.96km)",0,2,0,2,0,0,0,0,2,โรงพยาบาล 2 แห่ง; สนามบิน 2 แห่ง; ปั๊มน้ำมัน 2 แห่ง; ร้านสะดวกซื้อ 2 แห่ง,1,8,29,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,ศูนย์ราชการ จังหวัดอุบลราชธานี,ศาลากลาง/ที่ว่าการ,15.2770031,104.8044836,2.0,0,ไม่มี,1,2,1,0,1,0,1,0,2,หน่วยงานรัฐ 2 แห่ง; ปั๊มน้ำมัน 2 แห่ง; ร้านสะดวกซื้อ 2 แห่ง; ไฮเปอร์มาร์เก็ต 1 แห่ง; ศาลากลาง/ที่ว่าการ 1 แห่ง; คลินิก 1 แห่ง; ตลาด 1 แห่ง; โรงเรียน 1 แห่ง; ห้างสรรพสินค้า 1 แห่ง,0,12,27,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,เทศบาล เมืองแจระแม,หน่วยงานรัฐ,15.2759907,104.8001694,2.0,0,ไม่มี,1,2,1,0,1,0,1,0,2,ปั๊มน้ำมัน 2 แห่ง; ร้านสะดวกซื้อ 2 แห่ง; หน่วยงานรัฐ 1 แห่ง; ไฮเปอร์มาร์เก็ต 1 แห่ง; ศาลากลาง/ที่ว่าการ 1 แห่ง; คลินิก 1 แห่ง; ตลาด 1 แห่ง; โรงเรียน 1 แห่ง; ห้างสรรพสินค้า 1 แห่ง,0,11,27,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,บิ๊กซี ซูเปอร์เซ็นเตอร์ อุบลราชธานี,ห้างสรรพสินค้า,15.2708175,104.8038227,2.0,0,ไม่มี,1,2,1,0,1,0,1,0,2,หน่วยงานรัฐ 4 แห่ง; ปั๊มน้ำมัน 2 แห่ง; ร้านสะดวกซื้อ 2 แห่ง; ไฮเปอร์มาร์เก็ต 1 แห่ง; ศาลากลาง/ที่ว่าการ 1 แห่ง; คลินิก 1 แห่ง; ตลาด 1 แห่ง; โรงเรียน 1 แห่ง,0,13,27,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,สหสิน ปอแซ,ไฮเปอร์มาร์เก็ต,15.2793416,104.7959232,2.0,0,ไม่มี,1,1,1,0,1,0,1,0,2,ปั๊มน้ำมัน 2 แห่ง; หน่วยงานรัฐ 1 แห่ง; ไฮเปอร์มาร์เก็ต 1 แห่ง; ศาลากลาง/ที่ว่าการ 1 แห่ง; คลินิก 1 แห่ง; ตลาด 1 แห่ง; โรงเรียน 1 แห่ง; ร้านสะดวกซื้อ 1 แห่ง; ห้างสรรพสินค้า 1 แห่ง,0,10,25,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,Robinson Ubon Ratchathani,ห้างสรรพสินค้า,15.2409943,104.7872292,2.0,0,ไม่มี,0,1,1,0,0,1,3,0,0,โรงเรียน 3 แห่ง; ร้านสะดวกซื้อ 1 แห่ง; ตลาด 1 แห่ง; ร้านขายยา 1 แห่ง,0,6,20,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,วิทยาลัยอาชีวศึกษา ชุติญา บริหารธุรกิจ,วิทยาลัย,15.3190363,104.7340474,2.0,0,ไม่มี,0,3,1,0,1,1,1,0,0,ร้านสะดวกซื้อ 3 แห่ง; หน่วยงานรัฐ 2 แห่ง; วิทยาลัย 1 แห่ง; คลินิก 1 แห่ง; โรงเรียน 1 แห่ง; ร้านขายยา 1 แห่ง; ตลาด 1 แห่ง,0,10,19,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,ที่ทำการองค์การบริหารส่วนตำบล ปะอาว,หน่วยงานรัฐ,15.3535247,104.7255233,2.0,1,"ศุนย์หัตกรรมเครื่องทองเหลือง บ้านปะอาว (สถานที่ท่องเที่ยว, 0.7km)",0,1,0,0,0,0,1,0,2,ปั๊มน้ำมัน 2 แห่ง; หน่วยงานรัฐ 1 แห่ง; โรงเรียน 1 แห่ง; ร้านสะดวกซื้อ 1 แห่ง; โรงเรียนอนุบาล 1 แห่ง,1,6,19,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,ที่ว่าการ องค์การบริหารส่วนตำบล,หน่วยงานรัฐ,15.3230251,104.7276076,2.0,0,ไม่มี,0,3,1,0,1,1,1,0,0,ร้านสะดวกซื้อ 3 แห่ง; หน่วยงานรัฐ 1 แห่ง; วิทยาลัย 1 แห่ง; คลินิก 1 แห่ง; โรงเรียน 1 แห่ง; ร้านขายยา 1 แห่ง; ตลาด 1 แห่ง,0,9,19,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,OTOP Center Ubon ศูนย์แสดงสินค้า OTOP อุบลราชธานี,ห้างสรรพสินค้า,15.2448691,104.8101638,2.0,0,ไม่มี,1,1,0,0,0,0,0,0,0,ห้างสรรพสินค้า 4 แห่ง; ไฮเปอร์มาร์เก็ต 1 แห่ง; มหาวิทยาลัย 1 แห่ง; ซูเปอร์มาร์เก็ต 1 แห่ง; ร้านสะดวกซื้อ 1 แห่ง,0,8,13,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,Robinson Ubon Ratchathani,ห้างสรรพสินค้า,15.2415583,104.7973569,2.0,0,ไม่มี,0,1,0,0,0,1,2,0,0,ห้างสรรพสินค้า 2 แห่ง; โรงเรียน 2 แห่ง; ร้านสะดวกซื้อ 1 แห่ง; ร้านขายยา 1 แห่ง,0,6,12,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,Y Square Food Mall,ห้างสรรพสินค้า,15.2476222,104.8074234,2.0,0,ไม่มี,0,2,0,0,0,0,0,0,0,ห้างสรรพสินค้า 3 แห่ง; ร้านสะดวกซื้อ 2 แห่ง; มหาวิทยาลัย 1 แห่ง; ซูเปอร์มาร์เก็ต 1 แห่ง,0,7,7,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,หมวดทางหลวง หนองไฮ,หน่วยงานรัฐ,15.3118238,104.7484562,2.0,0,ไม่มี,0,1,0,0,0,0,1,0,0,หน่วยงานรัฐ 1 แห่ง; วิทยาลัย 1 แห่ง; โรงเรียน 1 แห่ง; ร้านสะดวกซื้อ 1 แห่ง,0,4,6,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,โรงเเรมยูเพลส มหาวิทยาลัยอุบลราชธานี,มหาวิทยาลัย,15.117235,104.9028512,2.0,0,ไม่มี,0,0,0,0,0,0,0,0,0,ไม่มี,0,0,0,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,สถานีขนส่งผู้โดยสารจังหวัดอุบลราชธานี,สถานีขนส่ง,15.8560533,103.8352772,2.0,0,ไม่มี,0,0,0,0,0,0,0,0,0,ไม่มี,0,0,0,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,โรงพยาบาลสรรพสิทธิประสงค์ อุบลราชธานี,โรงพยาบาล,15.2360899,104.2886707,2.0,0,ไม่มี,0,0,0,0,0,0,0,0,0,ไม่มี,0,0,0,3777545,3378188,3853480,Mid-Range
เชียงราย,Songtaew Station,สถานีขนส่ง,19.9100832,99.8299072,2.0,37,"หอนาฬิกาเก่า (อนุสาวรีย์/อนุสรณ์, 0.08km); พิพิธภัณฑ์หอบูรพาจารย์ 80 ปี (พิพิธภัณฑ์, 0.16km); Saturday night bazaar (สถานที่ท่องเที่ยว, 0.17km); วัดพระสิงห์ (วัดสำคัญ, 0.17km); ศูนย์วัฒนธรรมนิทัศน์และพิพิธภัณฑ์เมืองเชียงราย (พิพิธภัณฑ์, 0.22km); หอวัฒนธรรมเฉลิมพระเกียรติกาญจนาภิเษก (พิพิธภัณฑ์, 0.24km); Hong Luang Saengkaew (พิพิธภัณฑ์, 0.28km); บ้านแห่งความทรงจำ (อนุสาวรีย์/อนุสรณ์, 0.33km); หอนาฬิกา (อนุสาวรีย์/อนุสรณ์, 0.34km); ประตูป่าแดง (อนุสาวรีย์/อนุสรณ์, 0.49km)",1,61,14,4,30,7,14,19,9,ร้านสะดวกซื้อ 61 แห่ง; คลินิก 30 แห่ง; ตู้ATM 20 แห่ง; ธนาคาร 19 แห่ง; ตลาด 14 แห่ง; โรงเรียน 14 แห่ง; หน่วยงานรัฐ 12 แห่ง; ปั๊มน้ำมัน 9 แห่ง; ร้านขายยา 7 แห่ง; ซูเปอร์มาร์เก็ต 7 แห่ง; โรงพยาบาล 4 แห่ง; ห้างสรรพสินค้า 3 แห่ง; วิทยาลัย 3 แห่ง; สถานีขนส่ง 2 แห่ง; โรงเรียนอนุบาล 2 แห่ง; ไฮเปอร์มาร์เก็ต 1 แห่ง,37,208,284,3523884,1978026,3297742,Mid-Range
